basic_trend_following,basic_mean_reversion,basic_breakout,basic_momentum,portfolio_enhanced_momentum,portfolio_enhanced_trend,portfolio_enhanced_breakout,portfolio_enhanced_mean_reversion
100086918.3022111,101963179.91554473,99979312.05011642,100104904.61757717,962553.5687804983,1053787.0063653772,934233.5148610509,1000000.0
100067183.96209851,102194015.65584587,99975458.12462077,100085860.55589387,958760.769375878,1038516.5354373798,934233.5148610509,1000000.0
100086289.15138032,102223303.54000305,99970271.27683142,100101971.23049454,953656.1888048577,1061250.0387018572,934233.5148610509,1000000.0
100090293.20590582,102546987.93145297,99963082.69135743,100103756.10762647,946581.6195801834,1071453.723160801,934233.5148610509,1000000.0
100110363.00824852,102555032.63815092,99959521.41613165,100121172.547477,943076.8287970357,1093826.0460745469,934233.5148610509,1000000.0
100116232.3710779,102922364.26004861,99966081.39836003,100128248.79026587,943076.8287970357,1093221.9274602844,934233.5148610509,1000000.0
100160774.54092072,102723191.23464416,99997551.717307,100177172.94705299,943076.8287970357,1105854.9877262958,934233.5148610509,1000000.0
100190498.16968772,102753788.17710136,100027050.32675697,100211505.86719307,945457.1952292457,1109941.0991800486,936590.8507956445,1000000.0
100185391.97807086,102762798.28061269,100023905.00118253,100208290.46334119,935281.1434989601,1098276.188669085,926513.2542997914,1000000.0
100179386.04167695,102859432.29169439,100015777.84958205,100198329.38094641,945809.5112607983,1109807.8145329105,936939.7581026348,1000000.0
100157884.86208098,102774771.12313436,99994402.54508495,100173442.48536073,943358.3422996678,1107062.4800120846,935420.1997616526,1000000.0
100175085.63808452,102848727.5205109,100009818.561472,100191001.55337007,953377.0111089039,1118863.4462420787,945110.0888171991,1000000.0
100198439.5360931,102913484.17516969,100030522.26004714,100214525.1292985,968065.6730267691,1119118.1839551004,959408.4976864338,1000000.0
100203985.37947804,102890726.36963771,100039051.80929694,100225153.59184378,954266.3738492584,1103738.4553146083,944622.9470044287,1000000.0
100223721.90175532,102696400.16450666,100060652.36143012,100250760.6251469,947044.6676665508,1095613.9694501166,936056.5020687397,1000000.0
100250180.10421409,102691453.7333033,100083566.9127152,100276655.8020752,966275.183167719,1116893.2592462953,954978.733721843,1000000.0
100279238.85125214,102928151.95101045,100111536.4077215,100309007.59896222,973985.7152501844,1125342.3082456964,961657.5178863606,1000000.0
100264123.95400672,103435062.66776966,100098732.88141468,100294614.84027025,961626.7256493983,1111658.127801315,949403.668830663,1000000.0
100242001.91498893,103591136.28341363,100080658.17468047,100274476.98608316,940359.1065186862,1088092.6123632998,928125.6061428224,1000000.0
100265635.39842835,103502595.19805358,100098219.09537362,100293550.24844235,971446.8495008392,1122578.4099604227,959656.9954337551,1000000.0
100271819.52886397,104093487.92518876,100107461.138331,100305026.28374608,957347.3789573414,1106861.8042650719,944524.3405162093,1000000.0
100274684.32565825,104310224.4487903,100109817.18287705,100307655.58775097,960027.9590678508,1109831.6682134797,947202.4702862507,1000000.0
100298822.94929825,104067395.15931581,100127623.80518977,100326955.59076844,992400.4793447956,1145744.7960572331,980060.1828849184,1000000.0
100272432.35546662,104040011.7785785,100100428.635925,100295070.88876091,993980.8106763649,1147621.9088747154,983021.1732530162,1000000.0
